GeoFIPS,GeoName,Region,TableName,LineCode,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
" ""05017"" ","Chicot, AR",5,CAGDP2,1,All industry total,Thousands of dollars,215211,212291,239806,252483,249696,247785,272716,257535,276109,283608,316273,338340,346083,267036,244803,268244,277083,271412
" ""05019"" ","Clark, AR",5,CAGDP2,1,All industry total,Thousands of dollars,539874,544048,571281,591688,608700,613072,648514,713264,700056,688000,701193,710820,765662,780347,774303,787446,812604,845261
" ""05021"" ","Clay, AR",5,CAGDP2,1,All industry total,Thousands of dollars,280866,297206,347540,346138,332209,347456,340308,354881,387555,387659,366869,387653,433339,344294,314269,309572,341623,339338
" ""05023"" ","Cleburne, AR",5,CAGDP2,1,All industry total,Thousands of dollars,388299,437234,425525,452538,475333,500272,543891,585232,577652,734140,851526,820163,911571,1060113,865653,771416,809177,780221
" ""05025"" ","Cleveland, AR",5,CAGDP2,1,All industry total,Thousands of dollars,88623,95569,90105,117890,116667,104236,118007,126839,100502,102202,89821,119290,136074,155018,155384,145114,157566,164527
" ""05027"" ","Columbia, AR",5,CAGDP2,1,All industry total,Thousands of dollars,522059,570561,601353,666000,709913,814655,855296,886894,722307,763553,844141,887285,901250,934744,884417,842996,863631,895867
" ""05029"" ","Conway, AR",5,CAGDP2,1,All industry total,Thousands of dollars,413575,423413,425883,466703,477253,507497,617793,822290,760461,862722,965986,934217,1056787,1181190,919320,827989,845892,840840
" ""05031"" ","Craighead, AR",5,CAGDP2,1,All industry total,Thousands of dollars,2181841,2349196,2542880,2733771,2893281,2971946,3011112,3140571,3250679,3535870,3757011,3775729,3980631,3916584,4098616,4222752,4341733,4547260
" ""05033"" ","Crawford, AR",5,CAGDP2,1,All industry total,Thousands of dollars,954742,991337,1063615,1147852,1237131,1347241,1355845,1380975,1400830,1511487,1511181,1535780,1600872,1633024,1638573,1653688,1694342,1755017
" ""05035"" ","Crittenden, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1130183,1067677,1146425,1191488,1256775,1348438,1388339,1372139,1349219,1388612,1466687,1438496,1576205,1567666,1578048,1566277,1617772,1662177
" ""05037"" ","Cross, AR",5,CAGDP2,1,All industry total,Thousands of dollars,325870,318284,368622,423446,390567,419810,400818,399182,407902,413003,436205,461134,507683,485328,449606,453454,466346,479547
" ""05039"" ","Dallas, AR",5,CAGDP2,1,All industry total,Thousands of dollars,156236,162180,168043,178954,194866,192670,197726,197766,193409,197718,193000,203032,208351,212427,215205,218017,224180,227939
" ""05041"" ","Desha, AR",5,CAGDP2,1,All industry total,Thousands of dollars,335802,337200,398805,396816,405791,407235,432945,445840,475758,517787,555599,539745,550874,505922,514621,534580,509007,516951
" ""05043"" ","Drew, AR",5,CAGDP2,1,All industry total,Thousands of dollars,350709,363910,399179,429738,453598,466271,479204,498139,470001,521481,572346,581197,597593,590161,604737,627129,620786,637184
" ""05045"" ","Faulkner, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1817935,1942913,2022457,2201807,2346817,2678690,2888627,3163865,3171566,3424880,3592964,3657068,3695112,3804730,3822474,3810843,3828105,3978405
" ""05047"" ","Franklin, AR",5,CAGDP2,1,All industry total,Thousands of dollars,301966,317171,350585,414475,444552,456275,471601,489746,399403,403076,413858,408458,436076,477434,469672,437688,467632,488172
" ""05049"" ","Fulton, AR",5,CAGDP2,1,All industry total,Thousands of dollars,108872,118052,124339,131810,139112,157078,162662,156900,167053,172488,179607,181996,183776,193166,207895,188542,192798,205514
" ""05051"" ","Garland, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1909040,2018490,2108835,2229908,2380143,2486787,2552691,2564312,2525763,2659888,2868323,2882191,2933819,3001059,3127125,3196953,3312061,3434549
" ""05053"" ","Grant, AR",5,CAGDP2,1,All industry total,Thousands of dollars,203327,216724,236203,246760,257206,274874,293559,289398,293977,302989,322746,347021,369019,390047,401982,404210,414713,438169
" ""05055"" ","Greene, AR",5,CAGDP2,1,All industry total,Thousands of dollars,794818,838302,913097,971717,1021628,1107291,1091349,1075063,1025607,1111680,1198772,1322848,1331096,1339936,1413970,1401589,1454371,1505097
" ""05057"" ","Hempstead, AR",5,CAGDP2,1,All industry total,Thousands of dollars,533996,567213,582220,630370,594400,585406,567891,568180,584034,654154,684175,718400,870879,923118,873021,872932,956677,966640
" ""05059"" ","Hot Spring, AR",5,CAGDP2,1,All industry total,Thousands of dollars,481696,517817,521596,594492,636166,737499,740001,739272,732319,728071,740492,836992,820903,777832,893814,972105,972398,994610
" ""05061"" ","Howard, AR",5,CAGDP2,1,All industry total,Thousands of dollars,452980,489265,487247,528615,541309,520990,540051,544575,480298,480514,477048,516011,587192,618949,615360,607193,640625,649919
" ""05063"" ","Independence, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1290145,1294759,1334202,1424546,1616247,1623772,1576959,1616586,1654825,1787296,1743953,1694692,1775417,1817692,1600276,1697075,1738645,1879044
" ""05065"" ","Izard, AR",5,CAGDP2,1,All industry total,Thousands of dollars,183678,200957,208206,220311,221060,222864,225172,223277,213986,228741,239405,279312,292163,300901,301799,291480,286672,299933
" ""05067"" ","Jackson, AR",5,CAGDP2,1,All industry total,Thousands of dollars,348131,350083,388560,453074,435428,476801,482259,514020,489729,509155,515943,577056,600214,587248,541280,551584,549281,567064
" ""05069"" ","Jefferson, AR",5,CAGDP2,1,All industry total,Thousands of dollars,2481909,2487398,2633338,2791352,2846542,3036752,2971657,3090889,3141634,3263876,3303143,3337710,3416734,3287031,3133379,3163072,3223930,3284170
" ""05071"" ","Johnson, AR",5,CAGDP2,1,All industry total,Thousands of dollars,434409,488630,492781,549101,569889,594705,620091,632669,566847,599585,627027,634857,671774,703215,717281,719113,747549,755597
" ""05073"" ","Lafayette, AR",5,CAGDP2,1,All industry total,Thousands of dollars,163969,157142,143775,165658,159373,161165,170441,175873,136187,132395,140197,183432,184272,191061,177428,173349,165525,161798
" ""05075"" ","Lawrence, AR",5,CAGDP2,1,All industry total,Thousands of dollars,284224,304705,335412,337060,318221,335671,328188,343433,366377,372716,345730,396799,421832,441409,392097,420450,450666,484948
" ""05077"" ","Lee, AR",5,CAGDP2,1,All industry total,Thousands of dollars,170137,147949,199473,197629,164512,197887,220998,208800,190922,204057,294275,236232,266826,198636,195526,190484,185199,197132
" ""05079"" ","Lincoln, AR",5,CAGDP2,1,All industry total,Thousands of dollars,187075,185108,212906,233869,217711,218299,235212,217277,209935,219279,231516,261800,305886,272769,272832,284021,262042,278101
" ""05081"" ","Little River, AR",5,CAGDP2,1,All industry total,Thousands of dollars,332194,391834,366338,424966,425118,465196,514886,623830,640547,539272,525093,540962,501307,474233,437004,427656,425233,427507
" ""05083"" ","Logan, AR",5,CAGDP2,1,All industry total,Thousands of dollars,370319,389115,414573,494238,540962,546408,577879,591692,473617,493571,475937,523544,545533,588513,607069,574286,603048,599587
" ""05085"" ","Lonoke, AR",5,CAGDP2,1,All industry total,Thousands of dollars,675647,697998,783950,865373,863288,943872,975277,988983,1034344,1047983,1042715,1101740,1212212,1188026,1213898,1230868,1274572,1321564
" ""05087"" ","Madison, AR",5,CAGDP2,1,All industry total,Thousands of dollars,213748,242562,255189,308264,303148,298271,278483,278260,267714,286171,256087,307184,342911,391428,404170,379388,403581,410204
" ""05089"" ","Marion, AR",5,CAGDP2,1,All industry total,Thousands of dollars,195500,228892,226169,261747,292056,307241,349310,426063,346250,387514,482802,404560,427654,439740,587510,523384,528922,545122
" ""05091"" ","Miller, AR",5,CAGDP2,1,All industry total,Thousands of dollars,937606,923668,930675,953506,993615,1099868,1113080,1064060,1044164,1181844,1254557,1250665,1172931,1164375,1198085,1194367,1186229,1245133
" ""05093"" ","Mississippi, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1512947,1589680,1525353,1710999,1652024,1931959,1988472,1852663,1469369,1702666,2232483,2255205,2119775,2047587,2007649,2131804,2151003,2379102
" ""05095"" ","Monroe, AR",5,CAGDP2,1,All industry total,Thousands of dollars,155487,151180,178169,176972,179790,194030,183348,188993,183305,211511,241787,241945,242219,218430,201362,209815,211063,209317
" ""05097"" ","Montgomery, AR",5,CAGDP2,1,All industry total,Thousands of dollars,113064,119274,119694,134534,136806,141118,149793,142923,135806,139526,139250,154776,163021,166173,169631,159385,161557,166282
" ""05099"" ","Nevada, AR",5,CAGDP2,1,All industry total,Thousands of dollars,160324,170596,182079,216597,236542,228569,213697,190246,166093,178050,197997,238051,250301,265555,284402,277470,274299,288562
" ""05101"" ","Newton, AR",5,CAGDP2,1,All industry total,Thousands of dollars,70331,79489,81484,87743,88076,98168,98902,89551,90919,98686,99515,104212,105173,109159,109466,107076,106633,110950
" ""05103"" ","Ouachita, AR",5,CAGDP2,1,All industry total,Thousands of dollars,426589,435644,449735,474734,494833,525911,543568,567782,556921,601884,621343,626843,653676,656799,657751,654846,662524,691271
" ""05105"" ","Perry, AR",5,CAGDP2,1,All industry total,Thousands of dollars,91522,96132,98528,113397,110234,121315,130107,139000,138486,140000,136033,137262,146569,142866,159499,146978,150625,152200
" ""05107"" ","Phillips, AR",5,CAGDP2,1,All industry total,Thousands of dollars,420767,402069,456390,469177,457288,469887,517136,485587,487535,492858,574401,532930,588405,526775,508583,492913,487026,513863
" ""05109"" ","Pike, AR",5,CAGDP2,1,All industry total,Thousands of dollars,189643,197170,197786,221284,235227,230585,249431,247525,228364,240002,217278,220195,234135,254295,252181,241688,253381,268054
" ""05111"" ","Poinsett, AR",5,CAGDP2,1,All industry total,Thousands of dollars,424607,412037,495496,539218,541343,560277,527309,557217,551703,561624,551965,574294,628338,567659,558421,567792,588415,615912
" ""05113"" ","Polk, AR",5,CAGDP2,1,All industry total,Thousands of dollars,355934,354204,360091,392590,405274,408263,419426,427124,404730,426299,427128,461245,484438,507739,518467,498015,519513,541189
" ""05115"" ","Pope, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1825052,1811350,1909435,2062661,2215545,2320603,2335235,2400066,2405222,2563836,2585235,2599080,2679447,2839124,3014536,2935784,2931681,3002761
" ""05117"" ","Prairie, AR",5,CAGDP2,1,All industry total,Thousands of dollars,128036,124940,161586,176768,156822,166357,165829,198596,228310,200697,174362,195451,210149,195575,160681,162631,171648,175904
" ""05119"" ","Pulaski, AR",5,CAGDP2,1,All industry total,Thousands of dollars,17209163,17939418,19018151,20112628,21807741,22584439,23930515,23854305,23623876,23703932,24525443,25137955,26262696,26866557,27892338,28751160,28785735,30084230
" ""05121"" ","Randolph, AR",5,CAGDP2,1,All industry total,Thousands of dollars,265781,292316,324314,350933,331975,346410,351285,346441,358794,357226,355598,372702,392315,394386,372458,401738,435030,466540
" ""05123"" ","St. Francis, AR",5,CAGDP2,1,All industry total,Thousands of dollars,547576,575778,581830,620993,615282,600143,596637,604319,643871,675004,735097,687626,766105,724721,729514,721198,755715,763463
" ""05125"" ","Saline, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1073208,1165360,1229865,1292824,1393891,1534164,1586278,1625153,1600220,1695476,1818228,1872230,1919326,1986337,2085139,2115615,2156494,2277673
" ""05127"" ","Scott, AR",5,CAGDP2,1,All industry total,Thousands of dollars,196250,209635,193463,213410,211479,241157,220111,223471,201633,217756,215460,233162,272556,293226,280795,270309,293097,300023
" ""05129"" ","Searcy, AR",5,CAGDP2,1,All industry total,Thousands of dollars,92905,102710,108654,116839,119694,133546,134306,125798,131311,141946,137083,138845,138624,137015,138909,135000,134384,140105
" ""05131"" ","Sebastian, AR",5,CAGDP2,1,All industry total,Thousands of dollars,4324537,4546884,4839255,5238971,5581799,6091151,6044742,6074450,5604691,5890852,6162056,6159528,6141159,6203116,6329829,6425311,6475229,6694948
" ""05133"" ","Sevier, AR",5,CAGDP2,1,All industry total,Thousands of dollars,356364,346945,379923,356154,364690,372339,394914,375145,366259,383776,352200,386448,424341,459759,462309,456310,467632,484460
" ""05135"" ","Sharp, AR",5,CAGDP2,1,All industry total,Thousands of dollars,208383,223209,231795,256349,257914,268920,275084,272954,272249,284748,285535,297104,310196,335345,345897,337837,343609,345078
" ""05137"" ","Stone, AR",5,CAGDP2,1,All industry total,Thousands of dollars,160855,168086,172252,186194,195731,197423,209818,200100,191129,204046,199547,214418,213068,230148,240938,225651,237672,252581
" ""05139"" ","Union, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1611194,1601147,1533068,1582304,1674206,1827571,1855007,1831153,1888952,2029427,2128479,2264594,2551926,3072416,2744993,2515508,2737116,3058568
" ""05141"" ","Van Buren, AR",5,CAGDP2,1,All industry total,Thousands of dollars,229193,234983,243604,253284,256666,282943,358606,608232,578903,691065,856247,748821,878815,965447,624435,514598,532009,510855
" ""05143"" ","Washington, AR",5,CAGDP2,1,All industry total,Thousands of dollars,4974532,5328176,5799988,6627233,7207392,7480231,7275361,7241228,7172102,7591422,7740876,8065992,8680002,9083768,9637921,10168628,10604764,10971298
" ""05145"" ","White, AR",5,CAGDP2,1,All industry total,Thousands of dollars,1293023,1343076,1443612,1557273,1619382,1720458,1789542,2214543,2245942,2463912,2546905,2457516,2476701,2551522,2332315,2267612,2294670,2356340
" ""05147"" ","Woodruff, AR",5,CAGDP2,1,All industry total,Thousands of dollars,168005,149519,168232,171665,157588,166298,174172,194801,162006,179966,213948,250794,203823,188898,187147,191770,211888,221587
" ""05149"" ","Yell, AR",5,CAGDP2,1,All industry total,Thousands of dollars,394717,419508,455315,527593,523960,496153,494267,508969,447141,458739,446043,474778,535146,563975,551070,535335,564552,581790
" ""06000"" ",California,8,CAGDP2,1,All industry total,Thousands of dollars,1384111202,1436430884,1527293953,1632216881,1753866215,1874737295,1955856011,1990678177,1920061827,1974614532,2050056806,2144497264,2262771182,2395162327,2553772243,2657797648,2819110670,2997732750
" ""06001"" ","Alameda, CA",8,CAGDP2,1,All industry total,Thousands of dollars,66805743,69071820,73174957,76537223,80335209,86003251,88736625,89725063,86857946,89966030,92778241,97170941,103118832,110050098,121519158,128439663,136890879,144494091
" ""06003"" ","Alpine, CA",8,CAGDP2,1,All industry total,Thousands of dollars,122188,120214,121639,121582,120160,131153,140019,141786,146314,147710,162546,168411,180411,193037,203467,208483,209797,230220
" ""06005"" ","Amador, CA",8,CAGDP2,1,All industry total,Thousands of dollars,1013727,1162207,1208871,1304544,1344552,1485105,1493966,1458474,1425566,1406458,1416722,1372634,1460242,1540876,1626075,1692374,1759321,1864239
" ""06007"" ","Butte, CA",8,CAGDP2,1,All industry total,Thousands of dollars,4998884,5532810,5975544,6335652,6706336,7356759,7531004,7417025,7438277,7557997,7762340,7682299,8341599,8289012,8763463,9331561,9862966,10332996
" ""06009"" ","Calaveras, CA",8,CAGDP2,1,All industry total,Thousands of dollars,801113,885875,931990,967659,1064942,1202712,1188549,1153032,1140565,1203551,1238834,1160530,1193781,1258136,1344809,1480543,1622265,1642450
" ""06011"" ","Colusa, CA",8,CAGDP2,1,All industry total,Thousands of dollars,696522,649751,791830,723671,744609,842660,990278,1319318,1374708,1266045,1427494,1319249,1634794,1432105,1710825,1556676,1487941,1721047
" ""06013"" ","Contra Costa, CA",8,CAGDP2,1,All industry total,Thousands of dollars,44142191,43551852,46415691,50617957,59812717,64047162,65536002,77541422,61693765,60049666,59163549,61245902,62486091,68800230,70150916,67275036,75465287,82436416
" ""06015"" ","Del Norte, CA",8,CAGDP2,1,All industry total,Thousands of dollars,520098,543129,577266,631404,661943,753014,801138,813579,784702,798008,832247,832732,856986,878468,925446,970142,992350,1046680
" ""06017"" ","El Dorado, CA",8,CAGDP2,1,All industry total,Thousands of dollars,3955931,4418997,4610656,5009989,5308594,5934627,5988404,5916362,5705386,5806703,5975670,5919994,6279353,6707124,7105714,7750907,8293564,8765718
" ""06019"" ","Fresno, CA",8,CAGDP2,1,All industry total,Thousands of dollars,21225940,23519430,25861596,27872596,29531617,32614476,33367837,32892591,33000499,33954059,35687433,35320177,36558106,38924283,40822727,41840691,44556601,47408857
" ""06021"" ","Glenn, CA",8,CAGDP2,1,All industry total,Thousands of dollars,678221,681115,729218,796648,836442,846625,1081783,1146922,1119734,1088084,1138597,1114944,1275478,1211772,1210040,1294860,1302819,1483786
" ""06023"" ","Humboldt, CA",8,CAGDP2,1,All industry total,Thousands of dollars,3338485,3556092,3793969,3979016,4124026,4587212,4617122,4878417,4687143,4988775,5126996,5110816,5315326,5488962,5874177,6164295,6510807,6817827
